x1,x2,rank_Lambda,nullity_Lambda,active_dim,smith_applicable,lambda1_plus_lambda2
-2.9,1.8000000000000007,1,1,1,False,-0.36372301241461247
-2.9,1.9000000000000004,1,1,1,False,-0.36372301241461247
-2.9,2.0,1,1,1,False,-0.36372301241461247
-2.9,2.1000000000000005,1,1,1,False,-0.36372301241461247
-2.9,2.2,1,1,1,False,-0.36372301241461247
-2.9,2.3000000000000007,1,1,1,False,-0.36372301241461247
-2.9,2.4000000000000004,1,1,1,False,-0.36372301241461247
-2.9,2.5,1,1,1,False,-0.36372301241461247
-2.9,2.6000000000000005,1,1,1,False,-0.36372301241461247
-2.9,2.7,1,1,1,False,-0.36372301241461247
-2.9,2.8000000000000007,1,1,1,False,-0.36372301241461247
-2.9,2.9000000000000004,1,1,1,False,-0.36372301241461247
-2.9,3.0,1,1,1,False,-0.36372301241461247
-2.8,-3.0,0,2,0,False,
-2.8,-2.9,0,2,0,False,
-2.8,-2.8,0,2,0,False,
-2.8,-2.7,0,2,0,False,
-2.8,-2.6,0,2,0,False,
-2.8,-2.5,0,2,0,False,
-2.8,-2.4,0,2,0,False,
-2.8,-2.3,0,2,0,False,
-2.8,-2.2,0,2,0,False,
-2.8,-2.1,0,2,0,False,
-2.8,-2.0,0,2,0,False,
-2.8,-1.9,0,2,0,False,
-2.8,-1.7999999999999998,0,2,0,False,
-2.8,-1.7,0,2,0,False,
-2.8,-1.5999999999999999,0,2,0,False,
-2.8,-1.5,0,2,0,False,
-2.8,-1.4,0,2,0,False,
-2.8,-1.2999999999999998,0,2,0,False,
-2.8,-1.2,0,2,0,False,
-2.8,-1.0999999999999999,0,2,0,False,
-2.8,-1.0,0,2,0,False,
-2.8,-0.8999999999999999,0,2,0,False,
-2.8,-0.7999999999999998,0,2,0,False,
-2.8,-0.6999999999999997,0,2,0,False,
-2.8,-0.5999999999999996,0,2,0,False,
-2.8,-0.5,0,2,0,False,
-2.8,-0.3999999999999999,0,2,0,False,
-2.8,-0.2999999999999998,0,2,0,False,
-2.8,-0.19999999999999973,0,2,0,False,
-2.8,-0.09999999999999964,0,2,0,False,
-2.8,0.0,0,2,0,False,
-2.8,0.10000000000000009,1,1,1,False,-0.36372301241461247
-2.8,0.20000000000000018,1,1,1,False,-0.36372301241461247
-2.8,0.30000000000000027,1,1,1,False,-0.36372301241461247
-2.8,0.40000000000000036,1,1,1,False,-0.36372301241461247
-2.8,0.5,1,1,1,False,-0.36372301241461247
-2.8,0.6000000000000001,1,1,1,False,-0.36372301241461247
-2.8,0.7000000000000002,1,1,1,False,-0.36372301241461247
-2.8,0.8000000000000003,1,1,1,False,-0.36372301241461247
-2.8,0.9000000000000004,1,1,1,False,-0.36372301241461247
-2.8,1.0,1,1,1,False,-0.36372301241461247
-2.8,1.1000000000000005,1,1,1,False,-0.36372301241461247
-2.8,1.2000000000000002,1,1,1,False,-0.36372301241461247
-2.8,1.2999999999999998,1,1,1,False,-0.36372301241461247
-2.8,1.4000000000000004,1,1,1,False,-0.36372301241461247
-2.8,1.5,1,1,1,False,-0.36372301241461247
-2.8,1.6000000000000005,1,1,1,False,-0.36372301241461247
-2.8,1.7000000000000002,1,1,1,False,-0.36372301241461247
-2.8,1.8000000000000007,1,1,1,False,-0.36372301241461247
-2.8,1.9000000000000004,1,1,1,False,-0.36372301241461247
-2.8,2.0,1,1,1,False,-0.36372301241461247
-2.8,2.1000000000000005,1,1,1,False,-0.36372301241461247
-2.8,2.2,1,1,1,False,-0.36372301241461247
-2.8,2.3000000000000007,1,1,1,False,-0.36372301241461247
-2.8,2.4000000000000004,1,1,1,False,-0.36372301241461247
-2.8,2.5,1,1,1,False,-0.36372301241461247
-2.8,2.6000000000000005,1,1,1,False,-0.36372301241461247
-2.8,2.7,1,1,1,False,-0.36372301241461247
-2.8,2.8000000000000007,1,1,1,False,-0.36372301241461247
-2.8,2.9000000000000004,1,1,1,False,-0.36372301241461247
-2.8,3.0,1,1,1,False,-0.36372301241461247
-2.7,-3.0,0,2,0,False,
-2.7,-2.9,0,2,0,False,
-2.7,-2.8,0,2,0,False,
-2.7,-2.7,0,2,0,False,
-2.7,-2.6,0,2,0,False,
-2.7,-2.5,0,2,0,False,
-2.7,-2.4,0,2,0,False,
-2.7,-2.3,0,2,0,False,
-2.7,-2.2,0,2,0,False,
-2.7,-2.1,0,2,0,False,
-2.7,-2.0,0,2,0,False,
-2.7,-1.9,0,2,0,False,
-2.7,-1.7999999999999998,0,2,0,False,
-2.7,-1.7,0,2,0,False,
-2.7,-1.5999999999999999,0,2,0,False,
-2.7,-1.5,0,2,0,False,
-2.7,-1.4,0,2,0,False,
-2.7,-1.2999999999999998,0,2,0,False,
-2.7,-1.2,0,2,0,False,
-2.7,-1.0999999999999999,0,2,0,False,
-2.7,-1.0,0,2,0,False,
-2.7,-0.8999999999999999,0,2,0,False,
-2.7,-0.7999999999999998,0,2,0,False,
-2.7,-0.6999999999999997,0,2,0,False,
-2.7,-0.5999999999999996,0,2,0,False,
-2.7,-0.5,0,2,0,False,
-2.7,-0.3999999999999999,0,2,0,False,
-2.7,-0.2999999999999998,0,2,0,False,
-2.7,-0.19999999999999973,0,2,0,False,
-2.7,-0.09999999999999964,0,2,0,False,
-2.7,0.0,0,2,0,False,
-2.7,0.10000000000000009,1,1,1,False,-0.36372301241461247
-2.7,0.20000000000000018,1,1,1,False,-0.36372301241461247
-2.7,0.30000000000000027,1,1,1,False,-0.36372301241461247
-2.7,0.40000000000000036,1,1,1,False,-0.36372301241461247
-2.7,0.5,1,1,1,False,-0.36372301241461247
-2.7,0.6000000000000001,1,1,1,False,-0.36372301241461247
-2.7,0.7000000000000002,1,1,1,False,-0.36372301241461247
-2.7,0.8000000000000003,1,1,1,False,-0.36372301241461247
-2.7,0.9000000000000004,1,1,1,False,-0.36372301241461247
-2.7,1.0,1,1,1,False,-0.36372301241461247
-2.7,1.1000000000000005,1,1,1,False,-0.36372301241461247
-2.7,1.2000000000000002,1,1,1,False,-0.36372301241461247
-2.7,1.2999999999999998,1,1,1,False,-0.36372301241461247
-2.7,1.4000000000000004,1,1,1,False,-0.36372301241461247
-2.7,1.5,1,1,1,False,-0.36372301241461247
-2.7,1.6000000000000005,1,1,1,False,-0.36372301241461247
-2.7,1.7000000000000002,1,1,1,False,-0.36372301241461247
-2.7,1.8000000000000007,1,1,1,False,-0.36372301241461247
-2.7,1.9000000000000004,1,1,1,False,-0.36372301241461247
-2.7,2.0,1,1,1,False,-0.36372301241461247
-2.7,2.1000000000000005,1,1,1,False,-0.36372301241461247
-2.7,2.2,1,1,1,False,-0.36372301241461247
-2.7,2.3000000000000007,1,1,1,False,-0.36372301241461247
-2.7,2.4000000000000004,1,1,1,False,-0.36372301241461247
-2.7,2.5,1,1,1,False,-0.36372301241461247
-2.7,2.6000000000000005,1,1,1,False,-0.36372301241461247
-2.7,2.7,1,1,1,False,-0.36372301241461247
-2.7,2.8000000000000007,1,1,1,False,-0.36372301241461247
-2.7,2.9000000000000004,1,1,1,False,-0.36372301241461247
-2.7,3.0,1,1,1,False,-0.36372301241461247
-2.6,-3.0,0,2,0,False,
-2.6,-2.9,0,2,0,False,
-2.6,-2.8,0,2,0,False,
-2.6,-2.7,0,2,0,False,
-2.6,-2.6,0,2,0,False,
-2.6,-2.5,0,2,0,False,
-2.6,-2.4,0,2,0,False,
-2.6,-2.3,0,2,0,False,
-2.6,-2.2,0,2,0,False,
-2.6,-2.1,0,2,0,False,
-2.6,-2.0,0,2,0,False,
-2.6,-1.9,0,2,0,False,
-2.6,-1.7999999999999998,0,2,0,False,
-2.6,-1.7,0,2,0,False,
-2.6,-1.5999999999999999,0,2,0,False,
-2.6,-1.5,0,2,0,False,
-2.6,-1.4,0,2,0,False,
-2.6,-1.2999999999999998,0,2,0,False,
-2.6,-1.2,0,2,0,False,
-2.6,-1.0999999999999999,0,2,0,False,
-2.6,-1.0,0,2,0,False,
-2.6,-0.8999999999999999,0,2,0,False,
-2.6,-0.7999999999999998,0,2,0,False,
-2.6,-0.6999999999999997,0,2,0,False,
-2.6,-0.5999999999999996,0,2,0,False,
-2.6,-0.5,0,2,0,False,
-2.6,-0.3999999999999999,0,2,0,False,
-2.6,-0.2999999999999998,0,2,0,False,
-2.6,-0.19999999999999973,0,2,0,False,
-2.6,-0.09999999999999964,0,2,0,False,
-2.6,0.0,0,2,0,False,
-2.6,0.10000000000000009,1,1,1,False,-0.36372301241461247
-2.6,0.20000000000000018,1,1,1,False,-0.36372301241461247
-2.6,0.30000000000000027,1,1,1,False,-0.36372301241461247
-2.6,0.40000000000000036,1,1,1,False,-0.36372301241461247
-2.6,0.5,1,1,1,False,-0.36372301241461247
-2.6,0.6000000000000001,1,1,1,False,-0.36372301241461247
-2.6,0.7000000000000002,1,1,1,False,-0.36372301241461247
-2.6,0.8000000000000003,1,1,1,False,-0.36372301241461247
-2.6,0.9000000000000004,1,1,1,False,-0.36372301241461247
-2.6,1.0,1,1,1,False,-0.36372301241461247
-2.6,1.1000000000000005,1,1,1,False,-0.36372301241461247
-2.6,1.2000000000000002,1,1,1,False,-0.36372301241461247
-2.6,1.2999999999999998,1,1,1,False,-0.36372301241461247
-2.6,1.4000000000000004,1,1,1,False,-0.36372301241461247
-2.6,1.5,1,1,1,False,-0.36372301241461247
-2.6,1.6000000000000005,1,1,1,False,-0.36372301241461247
-2.6,1.7000000000000002,1,1,1,False,-0.36372301241461247
-2.6,1.8000000000000007,1,1,1,False,-0.36372301241461247
-2.6,1.9000000000000004,1,1,1,False,-0.36372301241461247
-2.6,2.0,1,1,1,False,-0.36372301241461247
-2.6,2.1000000000000005,1,1,1,False,-0.36372301241461247
-2.6,2.2,1,1,1,False,-0.36372301241461247
-2.6,2.3000000000000007,1,1,1,False,-0.36372301241461247
-2.6,2.4000000000000004,1,1,1,False,-0.36372301241461247
-2.6,2.5,1,1,1,False,-0.36372301241461247
-2.6,2.6000000000000005,1,1,1,False,-0.36372301241461247
-2.6,2.7,1,1,1,False,-0.36372301241461247
-2.6,2.8000000000000007,1,1,1,False,-0.36372301241461247
-2.6,2.9000000000000004,1,1,1,False,-0.36372301241461247
-2.6,3.0,1,1,1,False,-0.36372301241461247
-2.5,-3.0,0,2,0,False,
-2.5,-2.9,0,2,0,False,
-2.5,-2.8,0,2,0,False,
-2.5,-2.7,0,2,0,False,
-2.5,-2.6,0,2,0,False,
-2.5,-2.5,0,2,0,False,
-2.5,-2.4,0,2,0,False,
-2.5,-2.3,0,2,0,False,
-2.5,-2.2,0,2,0,False,
-2.5,-2.1,0,2,0,False,
-2.5,-2.0,0,2,0,False,
-2.5,-1.9,0,2,0,False,
-2.5,-1.7999999999999998,0,2,0,False,
-2.5,-1.7,0,2,0,False,
-2.5,-1.5999999999999999,0,2,0,False,
-2.5,-1.5,0,2,0,False,
-2.5,-1.4,0,2,0,False,
-2.5,-1.2999999999999998,0,2,0,False,
-2.5,-1.2,0,2,0,False,
-2.5,-1.0999999999999999,0,2,0,False,
-2.5,-1.0,0,2,0,False,
-2.5,-0.8999999999999999,0,2,0,False,
-2.5,-0.7999999999999998,0,2,0,False,
-2.5,-0.6999999999999997,0,2,0,False,
-2.5,-0.5999999999999996,0,2,0,False,
-2.5,-0.5,0,2,0,False,
-2.5,-0.3999999999999999,0,2,0,False,
-2.5,-0.2999999999999998,0,2,0,False,
-2.5,-0.19999999999999973,0,2,0,False,
-2.5,-0.09999999999999964,0,2,0,False,
-2.5,0.0,0,2,0,False,
-2.5,0.10000000000000009,1,1,1,False,-0.36372301241461247
-2.5,0.20000000000000018,1,1,1,False,-0.36372301241461247
-2.5,0.30000000000000027,1,1,1,False,-0.36372301241461247
-2.5,0.40000000000000036,1,1,1,False,-0.36372301241461247
-2.5,0.5,1,1,1,False,-0.36372301241461247
-2.5,0.6000000000000001,1,1,1,False,-0.36372301241461247
-2.5,0.7000000000000002,1,1,1,False,-0.36372301241461247
-2.5,0.8000000000000003,1,1,1,False,-0.36372301241461247
-2.5,0.9000000000000004,1,1,1,False,-0.36372301241461247
-2.5,1.0,1,1,1,False,-0.36372301241461247
-2.5,1.1000000000000005,1,1,1,False,-0.36372301241461247
-2.5,1.2000000000000002,1,1,1,False,-0.36372301241461247
-2.5,1.2999999999999998,1,1,1,False,-0.36372301241461247
-2.5,1.4000000000000004,1,1,1,False,-0.36372301241461247
-2.5,1.5,1,1,1,False,-0.36372301241461247
-2.5,1.6000000000000005,1,1,1,False,-0.36372301241461247
-2.5,1.7000000000000002,1,1,1,False,-0.36372301241461247
-2.5,1.8000000000000007,1,1,1,False,-0.36372301241461247
-2.5,1.9000000000000004,1,1,1,False,-0.36372301241461247
-2.5,2.0,1,1,1,False,-0.36372301241461247
-2.5,2.1000000000000005,1,1,1,False,-0.36372301241461247
-2.5,2.2,1,1,1,False,-0.36372301241461247
-2.5,2.3000000000000007,1,1,1,False,-0.36372301241461247
-2.5,2.4000000000000004,1,1,1,False,-0.36372301241461247
-2.5,2.5,1,1,1,False,-0.36372301241461247
-2.5,2.6000000000000005,1,1,1,False,-0.36372301241461247
-2.5,2.7,1,1,1,False,-0.36372301241461247
-2.5,2.8000000000000007,1,1,1,False,-0.36372301241461247
-2.5,2.9000000000000004,1,1,1,False,-0.36372301241461247
-2.5,3.0,1,1,1,False,-0.36372301241461247
-2.4,-3.0,0,2,0,False,
-2.4,-2.9,0,2,0,False,
-2.4,-2.8,0,2,0,False,
-2.4,-2.7,0,2,0,False,
-2.4,-2.6,0,2,0,False,
-2.4,-2.5,0,2,0,False,
-2.4,-2.4,0,2,0,False,
-2.4,-2.3,0,2,0,False,
-2.4,-2.2,0,2,0,False,
-2.4,-2.1,0,2,0,False,
-2.4,-2.0,0,2,0,False,
-2.4,-1.9,0,2,0,False,
-2.4,-1.7999999999999998,0,2,0,False,
-2.4,-1.7,0,2,0,False,
-2.4,-1.5999999999999999,0,2,0,False,
-2.4,-1.5,0,2,0,False,
-2.4,-1.4,0,2,0,False,
-2.4,-1.2999999999999998,0,2,0,False,
-2.4,-1.2,0,2,0,False,
-2.4,-1.0999999999999999,0,2,0,False,
-2.4,-1.0,0,2,0,False,
-2.4,-0.8999999999999999,0,2,0,False,
-2.4,-0.7999999999999998,0,2,0,False,
-2.4,-0.6999999999999997,0,2,0,False,
-2.4,-0.5999999999999996,0,2,0,False,
-2.4,-0.5,0,2,0,False,
-2.4,-0.3999999999999999,0,2,0,False,
-2.4,-0.2999999999999998,0,2,0,False,
-2.4,-0.19999999999999973,0,2,0,False,
-2.4,-0.09999999999999964,0,2,0,False,
-2.4,0.0,0,2,0,False,
-2.4,0.10000000000000009,1,1,1,False,-0.36372301241461247
-2.4,0.20000000000000018,1,1,1,False,-0.36372301241461247
-2.4,0.30000000000000027,1,1,1,False,-0.36372301241461247
-2.4,0.40000000000000036,1,1,1,False,-0.36372301241461247
-2.4,0.5,1,1,1,False,-0.36372301241461247
-2.4,0.6000000000000001,1,1,1,False,-0.36372301241461247
-2.4,0.7000000000000002,1,1,1,False,-0.36372301241461247
-2.4,0.8000000000000003,1,1,1,False,-0.36372301241461247
-2.4,0.9000000000000004,1,1,1,False,-0.36372301241461247
-2.4,1.0,1,1,1,False,-0.36372301241461247
-2.4,1.1000000000000005,1,1,1,False,-0.36372301241461247
-2.4,1.2000000000000002,1,1,1,False,-0.36372301241461247
-2.4,1.2999999999999998,1,1,1,False,-0.36372301241461247
-2.4,1.4000000000000004,1,1,1,False,-0.36372301241461247
-2.4,1.5,1,1,1,False,-0.36372301241461247
-2.4,1.6000000000000005,1,1,1,False,-0.36372301241461247
-2.4,1.7000000000000002,1,1,1,False,-0.36372301241461247
-2.4,1.8000000000000007,1,1,1,False,-0.36372301241461247
-2.4,1.9000000000000004,1,1,1,False,-0.36372301241461247
-2.4,2.0,1,1,1,False,-0.36372301241461247
-2.4,2.1000000000000005,1,1,1,False,-0.36372301241461247
-2.4,2.2,1,1,1,False,-0.36372301241461247
-2.4,2.3000000000000007,1,1,1,False,-0.36372301241461247
-2.4,2.4000000000000004,1,1,1,False,-0.36372301241461247
-2.4,2.5,1,1,1,False,-0.36372301241461247
-2.4,2.6000000000000005,1,1,1,False,-0.36372301241461247
-2.4,2.7,1,1,1,False,-0.36372301241461247
-2.4,2.8000000000000007,1,1,1,False,-0.36372301241461247
-2.4,2.9000000000000004,1,1,1,False,-0.36372301241461247
-2.4,3.0,1,1,1,False,-0.36372301241461247
-2.3,-3.0,0,2,0,False,
-2.3,-2.9,0,2,0,False,
-2.3,-2.8,0,2,0,False,
-2.3,-2.7,0,2,0,False,
-2.3,-2.6,0,2,0,False,
-2.3,-2.5,0,2,0,False,
-2.3,-2.4,0,2,0,False,
-2.3,-2.3,0,2,0,False,
-2.3,-2.2,0,2,0,False,
-2.3,-2.1,0,2,0,False,
-2.3,-2.0,0,2,0,False,
-2.3,-1.9,0,2,0,False,
-2.3,-1.7999999999999998,0,2,0,False,
-2.3,-1.7,0,2,0,False,
-2.3,-1.5999999999999999,0,2,0,False,
-2.3,-1.5,0,2,0,False,
-2.3,-1.4,0,2,0,False,
-2.3,-1.2999999999999998,0,2,0,False,
-2.3,-1.2,0,2,0,False,
-2.3,-1.0999999999999999,0,2,0,False,
-2.3,-1.0,0,2,0,False,
-2.3,-0.8999999999999999,0,2,0,False,
-2.3,-0.7999999999999998,0,2,0,False,
-2.3,-0.6999999999999997,0,2,0,False,
-2.3,-0.5999999999999996,0,2,0,False,
-2.3,-0.5,0,2,0,False,
-2.3,-0.3999999999999999,0,2,0,False,
-2.3,-0.2999999999999998,0,2,0,False,
-2.3,-0.19999999999999973,0,2,0,False,
-2.3,-0.09999999999999964,0,2,0,False,
-2.3,0.0,0,2,0,False,
-2.3,0.10000000000000009,1,1,1,False,-0.36372301241461247
-2.3,0.20000000000000018,1,1,1,False,-0.36372301241461247
-2.3,0.30000000000000027,1,1,1,False,-0.36372301241461247
-2.3,0.40000000000000036,1,1,1,False,-0.36372301241461247
-2.3,0.5,1,1,1,False,-0.36372301241461247
-2.3,0.6000000000000001,1,1,1,False,-0.36372301241461247
-2.3,0.7000000000000002,1,1,1,False,-0.36372301241461247
